Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,Rating,Location,Customer Feedback Type,Price Range,Discount Applied,Product Availability,Order Accuracy
ORD000164,CUST8177,Swiggy Instamart,28:29.5,19,Snacks,468,Very satisfied with the service.,5,No,No,1,Pune,Positive,Low,Yes,Out of Stock,Correct
ORD000165,CUST9479,Swiggy Instamart,54:29.5,10,Snacks,422,Quick and reliable!,5,No,No,4.8,Pune,Neutral,Low,No,Out of Stock,Correct
ORD000166,CUST8397,Blinkit,50:29.5,35,Beverages,863,Quick and reliable!,5,No,No,1.2,Delhi,Negative,Medium,Yes,Out of Stock,Correct
ORD000167,CUST2982,Swiggy Instamart,07:29.5,41,Snacks,145,Very satisfied with the service.,5,Yes,No,4,Delhi,Neutral,Low,Yes,Out of Stock,Correct
ORD002374,CUST3661,Blinkit,30:29.5,42,Personal Care,1626,Excellent experience!,5,Yes,No,1.2,Ahmedabad,Negative,High,No,Out of Stock,Correct
ORD001579,CUST4268,Blinkit,24:29.5,33,Personal Care,1613,"Not fresh, disappointed.",2,No,Yes,3.4,Jaipur,Positive,High,Yes,Out of Stock,Correct
ORD000170,CUST2049,Swiggy Instamart,36:29.5,25,Dairy,599,"Easy to order, loved it!",5,No,No,3,Lucknow,Neutral,Medium,Yes,In Stock,Incorrect
ORD000171,CUST6539,Swiggy Instamart,25:29.5,36,Personal Care,476,Delivery person was rude.,2,No,Yes,1.9,Delhi,Negative,Low,No,In Stock,Correct
ORD000172,CUST1344,Swiggy Instamart,36:29.5,32,Beverages,613,Good quality products.,4,No,No,1.9,Delhi,Positive,Medium,Yes,In Stock,Correct
ORD000173,CUST4770,JioMart,43:29.5,34,Dairy,121,Wrong item delivered.,1,No,Yes,5,Lucknow,Neutral,Low,No,Out of Stock,Incorrect
ORD000174,CUST4608,Swiggy Instamart,51:29.5,35,Personal Care,178,Delivery person was rude.,2,No,Yes,3.4,Mumbai,Negative,Low,No,In Stock,Incorrect
ORD000175,CUST1117,JioMart,11:29.5,29,Beverages,310,"Easy to order, loved it!",5,No,No,2,Bangalore,Neutral,Low,No,Out of Stock,Correct
ORD000176,CUST2163,Blinkit,14:29.5,25,Personal Care,1727,Excellent experience!,5,No,No,3.4,Jaipur,Positive,High,No,In Stock,Incorrect
ORD000177,CUST1964,JioMart,17:29.5,33,Grocery,457,Items missing from order.,2,No,Yes,2.1,Delhi,Positive,Low,No,In Stock,Incorrect
ORD000178,CUST4750,Swiggy Instamart,30:29.5,27,Dairy,581,Excellent experience!,5,No,No,4.2,Kolkata,Neutral,Medium,No,Out of Stock,Incorrect
ORD000179,CUST2104,Blinkit,07:29.5,23,Dairy,307,"Very late delivery, not happy.",2,No,Yes,1.7,Hyderabad,Positive,Low,No,Out of Stock,Correct
ORD000180,CUST1514,Blinkit,59:29.5,33,Grocery,1425,Wrong item delivered.,1,No,Yes,1.3,Bangalore,Neutral,High,No,Out of Stock,Incorrect
ORD001253,CUST2864,Blinkit,45:29.5,25,Dairy,103,Wrong item delivered.,1,No,Yes,2.3,Chennai,Positive,High,Yes,In Stock,Incorrect
ORD000182,CUST2160,JioMart,41:29.5,28,Personal Care,752,"Easy to order, loved it!",5,No,No,2.2,Hyderabad,Negative,Medium,No,Out of Stock,Correct
ORD000183,CUST9423,Swiggy Instamart,24:29.5,24,Fruits & Vegetables,675,"Easy to order, loved it!",5,No,No,2.6,Hyderabad,Positive,Medium,No,Out of Stock,Incorrect
ORD000184,CUST4899,Blinkit,31:29.5,45,Fruits & Vegetables,239,"Fast delivery, great service!",5,Yes,No,1.4,Hyderabad,Positive,Low,No,In Stock,Correct
ORD000185,CUST5562,Blinkit,11:29.5,31,Grocery,788,Very satisfied with the service.,5,No,No,2.9,Delhi,Negative,Medium,Yes,In Stock,Incorrect
ORD001285,CUST7505,Blinkit,16:29.5,25,Snacks,104,Wrong item delivered.,1,No,Yes,4,Jaipur,Negative,Low,No,Out of Stock,Incorrect
ORD000187,CUST4510,JioMart,57:29.5,42,Fruits & Vegetables,283,Quick and reliable!,5,Yes,No,5,Pune,Negative,Low,Yes,In Stock,Incorrect
ORD000188,CUST9834,JioMart,59:29.5,11,Snacks,244,Very satisfied with the service.,5,No,No,3.1,Chennai,Positive,Low,No,Out of Stock,Correct
ORD000189,CUST3167,Swiggy Instamart,06:29.5,51,Fruits & Vegetables,68,"Not fresh, disappointed.",2,Yes,Yes,3.2,Pune,Positive,Low,No,In Stock,Incorrect
ORD000190,CUST8744,JioMart,25:29.5,30,Personal Care,1304,Excellent experience!,5,No,No,3.6,Pune,Positive,High,Yes,Out of Stock,Correct
ORD000191,CUST4981,Blinkit,58:29.5,23,Personal Care,662,Very satisfied with the service.,5,No,No,2.6,Lucknow,Negative,Medium,No,In Stock,Incorrect
ORD000192,CUST8749,Swiggy Instamart,28:29.5,26,Snacks,290,"Not fresh, disappointed.",2,No,Yes,4.7,Pune,Negative,Low,No,In Stock,Incorrect
ORD001771,CUST8933,Blinkit,32:29.5,34,Personal Care,1594,"Easy to order, loved it!",5,No,No,3.3,Pune,Positive,Low,No,In Stock,Correct
ORD001644,CUST7001,Blinkit,49:29.5,23,Personal Care,1539,Excellent experience!,5,No,No,5,Kolkata,Neutral,High,Yes,Out of Stock,Incorrect
ORD000195,CUST2545,JioMart,13:29.5,25,Snacks,418,Quick and reliable!,5,No,No,1.5,Jaipur,Positive,Low,Yes,In Stock,Correct
ORD000196,CUST2588,Swiggy Instamart,31:29.5,29,Grocery,800,Items missing from order.,2,No,Yes,2.5,Pune,Positive,Medium,Yes,In Stock,Correct
ORD000197,CUST8062,JioMart,57:29.5,38,Snacks,435,"Horrible experience, never ordering again.",1,No,Yes,1.3,Mumbai,Neutral,Low,No,Out of Stock,Correct
ORD000198,CUST6804,JioMart,07:29.5,33,Fruits & Vegetables,408,Quick and reliable!,5,No,No,4.3,Pune,Negative,Low,Yes,In Stock,Incorrect
ORD000199,CUST7939,Swiggy Instamart,24:29.5,18,Personal Care,827,"Fast delivery, great service!",5,No,No,2.3,Mumbai,Positive,Medium,No,Out of Stock,Incorrect
ORD004131,CUST4183,Blinkit,24:29.5,20,Personal Care,1535,Excellent experience!,5,No,No,3.6,Hyderabad,Positive,Medium,Yes,In Stock,Incorrect
ORD000201,CUST8651,Blinkit,48:29.5,32,Beverages,788,Quick and reliable!,5,No,No,4.4,Pune,Neutral,Medium,Yes,In Stock,Incorrect
ORD000202,CUST1887,Swiggy Instamart,23:29.5,34,Dairy,661,"Fast delivery, great service!",5,No,No,3.8,Pune,Negative,Medium,No,Out of Stock,Correct
ORD000203,CUST2612,Blinkit,37:29.5,29,Beverages,492,Good quality products.,4,No,No,1.1,Delhi,Neutral,Low,No,Out of Stock,Correct
ORD000204,CUST1993,Swiggy Instamart,30:29.5,35,Fruits & Vegetables,245,Delivery person was rude.,2,No,Yes,1.7,Ahmedabad,Positive,Low,Yes,In Stock,Incorrect
ORD000205,CUST7596,Swiggy Instamart,45:29.5,31,Beverages,245,"Very late delivery, not happy.",2,No,Yes,3,Chennai,Neutral,Low,Yes,In Stock,Incorrect
ORD000206,CUST6559,JioMart,05:29.5,31,Personal Care,1634,"Horrible experience, never ordering again.",1,No,Yes,1.7,Kolkata,Positive,High,No,In Stock,Correct
ORD000207,CUST2790,Swiggy Instamart,29:29.5,38,Beverages,174,Good quality products.,4,No,No,4.6,Kolkata,Positive,Low,Yes,In Stock,Correct
ORD000208,CUST5073,JioMart,36:29.5,49,Dairy,619,Items missing from order.,2,Yes,Yes,4.8,Lucknow,Positive,Medium,No,Out of Stock,Incorrect
ORD004348,CUST8899,Blinkit,07:29.5,34,Snacks,107,Excellent experience!,5,No,No,2.1,Jaipur,Neutral,Low,No,Out of Stock,Incorrect
ORD003801,CUST9283,Blinkit,23:29.5,31,Personal Care,1531,Good quality products.,4,No,No,1.1,Chennai,Negative,Medium,No,Out of Stock,Incorrect
ORD000211,CUST9786,Blinkit,45:29.5,31,Dairy,722,"Horrible experience, never ordering again.",1,No,Yes,2.8,Hyderabad,Positive,Medium,Yes,Out of Stock,Correct
ORD001624,CUST8272,Blinkit,20:29.5,46,Personal Care,1530,Items missing from order.,2,Yes,Yes,2,Hyderabad,Negative,Low,Yes,In Stock,Correct
ORD000213,CUST3296,JioMart,29:29.5,49,Grocery,316,"Fast delivery, great service!",5,Yes,No,3.7,Pune,Negative,Low,No,In Stock,Incorrect
ORD004161,CUST3762,Blinkit,10:29.5,23,Personal Care,1508,Good quality products.,4,No,No,4.4,Chennai,Negative,Low,Yes,In Stock,Correct
ORD000215,CUST4006,Swiggy Instamart,07:29.5,11,Grocery,585,Delivery person was rude.,2,No,Yes,1.5,Jaipur,Negative,Medium,No,In Stock,Correct
ORD000216,CUST5563,Swiggy Instamart,31:29.5,19,Fruits & Vegetables,690,"Horrible experience, never ordering again.",1,No,Yes,3.5,Lucknow,Neutral,Medium,No,In Stock,Incorrect
ORD000217,CUST8579,Swiggy Instamart,37:29.5,39,Fruits & Vegetables,288,Wrong item delivered.,1,No,Yes,3.2,Bangalore,Positive,Low,Yes,In Stock,Correct
ORD000218,CUST5092,JioMart,37:29.5,34,Snacks,491,Wrong item delivered.,1,No,Yes,2.7,Pune,Positive,Low,Yes,In Stock,Correct
ORD002884,CUST7590,Blinkit,01:29.5,24,Dairy,110,"Horrible experience, never ordering again.",1,No,Yes,2.2,Kolkata,Positive,Medium,Yes,In Stock,Correct
ORD004245,CUST7171,Blinkit,40:29.5,22,Fruits & Vegetables,110,Wrong item delivered.,1,No,Yes,3.1,Chennai,Neutral,Medium,No,In Stock,Incorrect
ORD004876,CUST3207,Blinkit,06:29.5,34,Dairy,110,"Easy to order, loved it!",5,No,No,1.7,Hyderabad,Negative,Low,Yes,Out of Stock,Incorrect
ORD000222,CUST1828,JioMart,44:29.5,41,Dairy,743,"Horrible experience, never ordering again.",1,Yes,Yes,3.8,Ahmedabad,Positive,Medium,No,In Stock,Correct
ORD000223,CUST9856,Swiggy Instamart,22:29.5,28,Dairy,560,"Easy to order, loved it!",5,No,No,3.8,Lucknow,Neutral,Medium,Yes,Out of Stock,Correct
ORD000224,CUST1241,Swiggy Instamart,49:29.5,26,Beverages,219,Quick and reliable!,5,No,No,4,Bangalore,Neutral,Low,No,Out of Stock,Incorrect
ORD000225,CUST2528,Blinkit,36:29.5,19,Snacks,313,"Not fresh, disappointed.",2,No,Yes,2.3,Ahmedabad,Negative,Low,Yes,Out of Stock,Correct
ORD000226,CUST4872,Swiggy Instamart,29:29.5,26,Dairy,121,"Horrible experience, never ordering again.",1,No,Yes,4.5,Chennai,Negative,Low,Yes,In Stock,Incorrect
ORD000227,CUST3724,Swiggy Instamart,22:29.5,35,Snacks,76,"Easy to order, loved it!",5,No,No,4.6,Jaipur,Negative,Low,No,Out of Stock,Incorrect
ORD000228,CUST7658,JioMart,29:29.5,28,Personal Care,274,Very satisfied with the service.,5,No,No,1.7,Bangalore,Positive,Low,Yes,In Stock,Incorrect
ORD000229,CUST8956,JioMart,58:29.5,28,Dairy,322,"Very late delivery, not happy.",2,No,Yes,1,Lucknow,Negative,Low,No,Out of Stock,Correct
ORD000230,CUST8886,JioMart,39:29.5,41,Dairy,256,Excellent experience!,5,Yes,No,2.2,Bangalore,Neutral,Low,No,In Stock,Correct
ORD000231,CUST4502,JioMart,03:29.5,22,Personal Care,1384,"Fast delivery, great service!",5,No,No,1.8,Chennai,Negative,High,Yes,Out of Stock,Incorrect
ORD000186,CUST8953,Blinkit,54:29.5,14,Fruits & Vegetables,112,"Easy to order, loved it!",5,No,No,3.8,Pune,Positive,Low,Yes,Out of Stock,Incorrect
ORD000233,CUST1960,JioMart,44:29.5,28,Grocery,1059,"Very late delivery, not happy.",2,No,Yes,1.2,Delhi,Negative,High,No,Out of Stock,Incorrect
ORD000234,CUST3697,Swiggy Instamart,39:29.5,46,Dairy,408,Very satisfied with the service.,5,Yes,No,4.1,Jaipur,Positive,Low,Yes,In Stock,Correct
ORD004155,CUST6379,Blinkit,23:29.5,34,Snacks,112,Packaging could be better.,3,No,No,2.7,Pune,Negative,Low,Yes,In Stock,Incorrect
ORD000236,CUST1035,Swiggy Instamart,37:29.5,43,Grocery,897,"Easy to order, loved it!",5,Yes,No,1.5,Delhi,Positive,Medium,No,In Stock,Correct
ORD000237,CUST7396,Swiggy Instamart,22:29.5,36,Dairy,187,"Horrible experience, never ordering again.",1,No,Yes,1.9,Lucknow,Positive,Low,Yes,Out of Stock,Incorrect
ORD000238,CUST5345,Swiggy Instamart,00:29.5,25,Fruits & Vegetables,83,"Very late delivery, not happy.",2,No,Yes,3.8,Chennai,Positive,Low,No,Out of Stock,Correct
ORD000239,CUST8454,JioMart,21:29.5,44,Beverages,943,Excellent experience!,5,Yes,No,2.7,Kolkata,Negative,Medium,Yes,Out of Stock,Correct
ORD000240,CUST5673,JioMart,03:29.5,33,Dairy,412,Delivery person was rude.,2,No,Yes,3.1,Lucknow,Negative,Low,No,Out of Stock,Correct
ORD000241,CUST7930,Blinkit,41:29.5,32,Beverages,332,Very satisfied with the service.,5,No,No,4.4,Hyderabad,Positive,Low,No,In Stock,Correct
ORD000242,CUST8973,Blinkit,42:29.5,22,Grocery,1219,Quick and reliable!,5,No,No,4.2,Chennai,Neutral,High,Yes,Out of Stock,Incorrect
ORD000243,CUST3536,JioMart,08:29.5,37,Beverages,581,Packaging could be better.,3,No,No,4.1,Chennai,Neutral,Medium,Yes,In Stock,Correct
ORD000244,CUST4111,Swiggy Instamart,03:29.5,25,Fruits & Vegetables,85,"Not fresh, disappointed.",2,No,Yes,1.2,Chennai,Negative,Low,Yes,Out of Stock,Correct
ORD001190,CUST6400,Blinkit,10:29.5,24,Dairy,113,"Horrible experience, never ordering again.",1,No,Yes,1.1,Jaipur,Negative,Low,Yes,Out of Stock,Correct
ORD000246,CUST4566,JioMart,54:29.5,32,Snacks,90,Packaging could be better.,3,No,No,2.4,Ahmedabad,Neutral,Low,No,Out of Stock,Correct
ORD000247,CUST1958,JioMart,47:29.5,23,Snacks,443,"Very late delivery, not happy.",2,No,Yes,4.1,Lucknow,Neutral,Low,No,Out of Stock,Correct
ORD000248,CUST9883,JioMart,09:29.5,22,Grocery,431,"Fast delivery, great service!",5,No,No,1.5,Bangalore,Negative,Low,Yes,In Stock,Correct
ORD000249,CUST1998,Swiggy Instamart,44:29.5,20,Fruits & Vegetables,496,Very satisfied with the service.,5,No,No,3.3,Jaipur,Negative,Low,Yes,In Stock,Incorrect
ORD000250,CUST6138,JioMart,23:29.5,40,Personal Care,1178,Quick and reliable!,5,No,No,1.7,Delhi,Positive,High,Yes,In Stock,Incorrect
ORD000251,CUST1936,JioMart,51:29.5,44,Personal Care,1639,"Horrible experience, never ordering again.",1,Yes,Yes,3.5,Lucknow,Positive,High,No,Out of Stock,Correct
ORD000252,CUST1821,JioMart,46:29.5,49,Grocery,664,"Very late delivery, not happy.",2,Yes,Yes,2.6,Pune,Negative,Medium,Yes,Out of Stock,Correct
ORD000253,CUST8811,JioMart,27:29.5,39,Dairy,352,"Easy to order, loved it!",5,No,No,4.9,Delhi,Positive,Low,No,In Stock,Correct
ORD000254,CUST9238,Blinkit,20:29.5,6,Beverages,404,Good quality products.,4,No,No,1.3,Kolkata,Negative,Low,No,Out of Stock,Incorrect
ORD000255,CUST9701,Blinkit,49:29.5,33,Grocery,1471,"Very late delivery, not happy.",2,No,Yes,4.1,Bangalore,Neutral,High,No,Out of Stock,Correct
ORD000256,CUST3579,JioMart,14:29.5,27,Dairy,738,"Horrible experience, never ordering again.",1,No,Yes,3.8,Mumbai,Neutral,Medium,Yes,In Stock,Incorrect
ORD000257,CUST1931,Swiggy Instamart,13:29.5,53,Dairy,626,"Easy to order, loved it!",5,Yes,No,2.4,Jaipur,Positive,Medium,No,Out of Stock,Correct
ORD004325,CUST9263,Blinkit,58:29.5,19,Fruits & Vegetables,113,"Very late delivery, not happy.",2,No,Yes,4.5,Mumbai,Neutral,Medium,No,Out of Stock,Incorrect
ORD000259,CUST2312,JioMart,34:29.5,21,Fruits & Vegetables,72,"Very late delivery, not happy.",2,No,Yes,2.4,Bangalore,Positive,Low,Yes,Out of Stock,Correct
ORD000260,CUST4044,Blinkit,08:29.5,22,Fruits & Vegetables,402,Quick and reliable!,5,No,No,4.8,Pune,Neutral,Low,No,In Stock,Correct
ORD003603,CUST1950,Blinkit,34:29.5,31,Grocery,1499,"Very late delivery, not happy.",2,No,Yes,1.3,Hyderabad,Positive,Medium,No,Out of Stock,Incorrect
ORD000262,CUST2113,Swiggy Instamart,01:29.5,29,Grocery,683,Very satisfied with the service.,5,No,No,1.1,Chennai,Negative,Medium,Yes,In Stock,Incorrect
ORD000263,CUST4853,JioMart,07:29.5,14,Dairy,299,Packaging could be better.,3,No,No,1.8,Delhi,Neutral,Low,Yes,Out of Stock,Incorrect
ORD000264,CUST7615,JioMart,11:29.5,9,Personal Care,878,Items missing from order.,2,No,Yes,2.2,Ahmedabad,Neutral,Medium,Yes,In Stock,Incorrect
ORD000265,CUST2964,Swiggy Instamart,54:29.5,20,Snacks,81,"Very late delivery, not happy.",2,No,Yes,2,Chennai,Positive,Low,Yes,Out of Stock,Correct
ORD000266,CUST5033,Swiggy Instamart,43:29.5,19,Grocery,357,"Not fresh, disappointed.",2,No,Yes,1.3,Mumbai,Neutral,Low,No,In Stock,Incorrect
ORD000267,CUST1651,JioMart,51:29.5,30,Snacks,351,Excellent experience!,5,No,No,3.9,Ahmedabad,Negative,Low,Yes,Out of Stock,Incorrect
ORD000268,CUST2343,JioMart,01:29.5,33,Grocery,535,Items missing from order.,2,No,Yes,4.7,Kolkata,Negative,Medium,No,Out of Stock,Correct
ORD000269,CUST7868,Swiggy Instamart,53:29.5,30,Grocery,808,"Very late delivery, not happy.",2,No,Yes,4.6,Pune,Neutral,Medium,Yes,Out of Stock,Correct
ORD000270,CUST9565,Blinkit,21:29.5,28,Snacks,400,"Not fresh, disappointed.",2,No,Yes,3.7,Jaipur,Positive,Low,No,Out of Stock,Correct
ORD000271,CUST6183,Blinkit,57:29.5,33,Dairy,341,Very satisfied with the service.,5,No,No,1.8,Delhi,Neutral,Low,No,In Stock,Incorrect
ORD000272,CUST5272,Swiggy Instamart,11:29.5,41,Beverages,644,"Easy to order, loved it!",5,Yes,No,3.5,Hyderabad,Negative,Medium,No,Out of Stock,Incorrect
ORD000273,CUST4346,Blinkit,28:29.5,20,Fruits & Vegetables,439,Wrong item delivered.,1,No,Yes,2.1,Hyderabad,Positive,Low,No,Out of Stock,Incorrect
ORD000274,CUST6147,Swiggy Instamart,35:29.5,33,Grocery,1418,Very satisfied with the service.,5,No,No,4.9,Bangalore,Positive,High,Yes,Out of Stock,Correct
ORD003899,CUST5482,Blinkit,14:29.5,28,Grocery,1493,Items missing from order.,2,No,Yes,4.9,Kolkata,Negative,Low,No,Out of Stock,Correct
ORD004232,CUST6918,Blinkit,44:29.5,46,Fruits & Vegetables,114,"Horrible experience, never ordering again.",1,Yes,Yes,4.2,Kolkata,Neutral,High,Yes,Out of Stock,Correct
ORD000277,CUST7484,JioMart,54:29.5,28,Beverages,891,Wrong item delivered.,1,No,Yes,3.3,Delhi,Neutral,Medium,No,In Stock,Correct
ORD000278,CUST3144,JioMart,30:29.5,21,Beverages,665,Quick and reliable!,5,No,No,1.1,Ahmedabad,Negative,Medium,No,Out of Stock,Incorrect
ORD000168,CUST5061,Blinkit,31:29.5,16,Personal Care,1490,"Easy to order, loved it!",5,No,No,4.8,Jaipur,Negative,Low,Yes,Out of Stock,Correct
ORD000280,CUST8491,Blinkit,12:29.5,22,Fruits & Vegetables,86,"Easy to order, loved it!",5,No,No,4.3,Jaipur,Positive,Low,Yes,Out of Stock,Incorrect
ORD000281,CUST6180,JioMart,55:29.5,20,Grocery,615,Very satisfied with the service.,5,No,No,4.5,Hyderabad,Negative,Medium,Yes,In Stock,Correct
ORD000282,CUST2188,JioMart,40:29.5,41,Dairy,314,"Easy to order, loved it!",5,Yes,No,2.9,Delhi,Positive,Low,No,In Stock,Incorrect
ORD000283,CUST1152,JioMart,11:29.5,31,Personal Care,1910,Delivery person was rude.,2,No,Yes,2.6,Hyderabad,Positive,High,Yes,In Stock,Incorrect
ORD000284,CUST8508,Swiggy Instamart,05:29.5,10,Fruits & Vegetables,260,"Horrible experience, never ordering again.",1,No,Yes,4.2,Delhi,Positive,Low,Yes,In Stock,Incorrect
ORD003115,CUST7990,Blinkit,34:29.5,48,Grocery,1487,Quick and reliable!,5,Yes,No,4.3,Bangalore,Negative,Medium,No,Out of Stock,Incorrect
ORD000286,CUST2200,JioMart,15:29.5,28,Personal Care,446,Packaging could be better.,3,No,No,3,Jaipur,Positive,Low,No,Out of Stock,Correct
ORD003303,CUST5872,Blinkit,03:29.5,38,Personal Care,1477,Packaging could be better.,3,No,No,3.8,Pune,Positive,High,No,Out of Stock,Incorrect
ORD000288,CUST4492,Swiggy Instamart,03:29.5,30,Snacks,126,Wrong item delivered.,1,No,Yes,1.6,Hyderabad,Neutral,Low,No,Out of Stock,Correct
ORD000289,CUST9288,Swiggy Instamart,48:29.5,32,Dairy,258,"Horrible experience, never ordering again.",1,No,Yes,2.8,Pune,Negative,Low,No,Out of Stock,Correct
ORD000290,CUST5345,JioMart,58:29.5,29,Dairy,594,Very satisfied with the service.,5,No,No,2.3,Bangalore,Neutral,Medium,No,In Stock,Incorrect
ORD000291,CUST3170,Swiggy Instamart,34:29.5,22,Beverages,477,Good quality products.,4,No,No,2.6,Ahmedabad,Negative,Low,Yes,Out of Stock,Correct
ORD000292,CUST6718,Blinkit,38:29.5,39,Grocery,206,"Easy to order, loved it!",5,No,No,3.7,Delhi,Neutral,Low,No,In Stock,Incorrect
ORD000293,CUST2127,JioMart,50:29.5,18,Snacks,264,Wrong item delivered.,1,No,Yes,1.4,Lucknow,Positive,Low,Yes,Out of Stock,Correct
ORD004921,CUST2577,Blinkit,04:29.5,25,Snacks,116,Good quality products.,4,No,No,2.4,Ahmedabad,Positive,Medium,Yes,In Stock,Correct
ORD000287,CUST9808,Blinkit,15:29.5,23,Grocery,1474,"Horrible experience, never ordering again.",1,No,Yes,1,Bangalore,Neutral,Medium,No,Out of Stock,Correct
ORD000296,CUST5669,Swiggy Instamart,10:29.5,23,Fruits & Vegetables,558,Items missing from order.,2,No,Yes,4.6,Pune,Positive,Medium,No,Out of Stock,Correct
ORD000297,CUST3584,Swiggy Instamart,11:29.5,34,Fruits & Vegetables,219,Very satisfied with the service.,5,No,No,1.6,Pune,Negative,Low,No,In Stock,Correct
ORD000298,CUST8179,Swiggy Instamart,05:29.5,26,Beverages,969,"Very late delivery, not happy.",2,No,Yes,2.9,Pune,Negative,Medium,No,In Stock,Correct
ORD000299,CUST9900,Swiggy Instamart,22:29.5,43,Dairy,398,Excellent experience!,5,Yes,No,4,Ahmedabad,Negative,Low,Yes,In Stock,Incorrect
ORD000300,CUST5956,Swiggy Instamart,15:29.5,23,Snacks,265,"Not fresh, disappointed.",2,No,Yes,3.7,Ahmedabad,Positive,Low,No,Out of Stock,Incorrect
ORD000301,CUST9666,JioMart,17:29.5,38,Dairy,613,Good quality products.,4,No,No,3,Lucknow,Neutral,Medium,No,Out of Stock,Incorrect
ORD000947,CUST3385,Blinkit,32:29.5,53,Grocery,1465,"Not fresh, disappointed.",2,Yes,Yes,2.1,Mumbai,Neutral,Low,No,In Stock,Correct
ORD000986,CUST1359,Blinkit,22:29.5,34,Snacks,117,Items missing from order.,2,No,Yes,1.7,Jaipur,Negative,Low,No,Out of Stock,Incorrect
ORD000304,CUST2697,Blinkit,44:29.5,32,Snacks,317,Items missing from order.,2,No,Yes,4.6,Kolkata,Neutral,Low,No,Out of Stock,Incorrect
ORD000305,CUST3200,Blinkit,03:29.5,36,Personal Care,1864,Very satisfied with the service.,5,No,No,2.4,Bangalore,Negative,High,Yes,Out of Stock,Incorrect
ORD000306,CUST5333,Swiggy Instamart,48:29.5,34,Personal Care,1194,Delivery person was rude.,2,No,Yes,3.8,Hyderabad,Positive,High,No,In Stock,Correct
ORD000307,CUST2891,Blinkit,31:29.5,26,Fruits & Vegetables,632,"Horrible experience, never ordering again.",1,No,Yes,2.3,Hyderabad,Positive,Medium,No,In Stock,Correct
ORD000308,CUST2753,JioMart,04:29.5,10,Fruits & Vegetables,390,Excellent experience!,5,No,No,1.8,Chennai,Negative,Low,Yes,In Stock,Incorrect
ORD000309,CUST3546,JioMart,36:29.5,16,Dairy,175,"Very late delivery, not happy.",2,No,Yes,1.2,Pune,Positive,Low,Yes,Out of Stock,Correct
ORD000310,CUST5462,Blinkit,50:29.5,9,Snacks,88,Delivery person was rude.,2,No,Yes,4.7,Hyderabad,Positive,Low,Yes,In Stock,Correct
ORD002033,CUST1111,Blinkit,03:29.5,28,Grocery,1454,Very satisfied with the service.,5,No,No,1.8,Lucknow,Positive,Medium,Yes,In Stock,Incorrect
ORD000312,CUST4450,JioMart,38:29.5,41,Beverages,672,Items missing from order.,2,Yes,Yes,1.4,Hyderabad,Neutral,Medium,Yes,In Stock,Incorrect
ORD000313,CUST6617,JioMart,30:29.5,22,Snacks,297,"Horrible experience, never ordering again.",1,No,Yes,4.7,Pune,Neutral,Low,Yes,In Stock,Correct
ORD000314,CUST4335,Swiggy Instamart,53:29.5,26,Snacks,416,Packaging could be better.,3,No,No,5,Jaipur,Positive,Low,Yes,Out of Stock,Incorrect
